"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","tissue","n_miRNA","n_targets","collection","term"
"GO:0007507","heart development","154/2471","476/11178",0.323529411764706,1.46354179065394,5.50585313995235,8.66721059671503e-08,0.000475743189653688,0.000419401759085253,"HES1/ERBB2/VEGFA/HIF1A/JAG1/GATA6/ITGA3/SNAI1/PLXND1/SLC8A1/PAX8/PTCD2/HCN4/EGFR/CDC42/RHOA/GLI1/FGFR1/FOXC1/STK3/RB1CC1/GLI3/CCDC39/SUFU/TRIP11/LEFTY1/ATM/ACTC1/HAS2/PRMT1/MTHFD1/NODAL/CLUAP1/PDLIM3/EMP2/FGF19/PARP2/RUNX1/TGFB2/ID2/REST/WNK1/NDST1/MAPK1/YY1/ZBTB14/DVL1/MSC/FGF9/SMAD4/MDM2/RAC1/SRF/BASP1/FRS2/PARVA/IGF1/S1PR1/APLNR/TAB1/SOD2/DLC1/TGFBR1/RBPJ/TNNI1/TRAF3IP1/CERT1/KRAS/CDKN1B/BMPR2/MMP2/SKI/TMED2/EGLN1/HEYL/CDKN1A/PIM1/TGFB1/SMAD2/CAD/CALR/ENG/SMAD3/MDM4/LUZP1/FZD7/KDM6B/WNT16/PLXNA4/SIK1/SPRED1/PKD1/PDCD4/AXIN2/SOX6/SMYD1/HNRNPU/NPRL3/TBX18/BMP5/TGFBR2/CREB1/FHL2/TRAF3IP2/AHI1/ADAP2/MIB1/SAV1/POPDC2/TBC1D32/NEK8/G6PD/TPM1/GJA1/PDLIM7/IFT52/MATR3/FBN1/SNAI2/NOTCH2/BMP7/FOXP1/AP1B1/DSG2/EDN1/FGFR2/FN1/FOLR1/GATA3/KAT2A/GLI2/MB/MEF2A/OXCT1/RARB/SOX9/NRP1/HAND2/DKK1/WDR11/SYNPO2L/MYOCD/FOXN4/ARID2/PI16/SH3PXD2B/TWIST1/TH/GATA4/SOX4/CASP3/PDLIM5/KCNQ1/CACNA1C",154,"heart",21,2667,"go_bp","heart development___heart"
"GO:0006397","mRNA processing","121/2471","368/11178",0.328804347826087,1.48740388506677,5.06482885664286,8.47260718087326e-07,0.00232530704079067,0.0020499250110776,"CDK9/SNRNP48/CRIPT/PTCD2/AKAP17A/PTBP2/PTBP1/RBMXL1/CDK13/ANGEL2/C1QBP/CSTF1/PPARGC1A/TRMT10C/ZCCHC8/CACTIN/SART3/AKAP8L/CWC25/CMTR2/DHX15/REST/CSTF3/TRA2B/WTAP/DDX39A/CASC3/ZNF473/WDR33/CELF4/CPSF7/TSEN2/RNPS1/RBM22/PDE12/UPF1/CWF19L1/CNOT6L/INTS15/SNRPD3/RSRC1/RBM28/HNRNPA1L2/ERN1/PCF11/RBM7/RBM38/TGS1/TSEN34/SMU1/DDX39B/HNRNPUL1/UBL5/ZMAT5/U2AF2/RALY/CELF1/HNRNPC/SRSF9/DAZAP1/DDX17/HNRNPU/PABPC1/CSTF2/HNRNPA1/SRSF11/RBPMS/HNRNPR/ISY1/GRSF1/NONO/TTF2/THOC5/TRUB2/LSM3/RBM41/PRPF38A/PRPF4/TXNL4A/AQR/DDX47/RBM4B/LSM11/TENT4B/RAMAC/ADAR/RBM47/DDX5/PNN/BRDT/SRSF4/SRSF5/SRSF6/SRSF7/GCFC2/SLBP/COIL/SYMPK/SCAF11/EFTUD2/RBM39/PQBP1/SRRM1/NUDT21/SNRNP35/PSIP1/DDX42/RPRD2/CPSF3/ARGLU1/SUGP1/RBM42/PAXBP1/SREK1/HNRNPA3/ZNF326/YTHDC1/HNRNPH1/CPSF1/FRG1/MYG1",121,"heart",21,2667,"go_bp","mRNA processing___heart"
"GO:0010592","positive regulation of lamellipodium assembly","14/2471","21/11178",0.666666666666667,3.01578308377175,4.92543342300334,1.51285687791607e-05,0.0147199463747436,0.0129766889731034,"CDC42/FSCN1/ACTR2/ARPC2/HSP90AA1/RAC1/PLCE1/CFL1/OCLN/ABI2/WASF2/PIK3CA/TWF2/FRMD7",14,"heart",21,2667,"go_bp","positive regulation of lamellipodium assembly___heart"
"GO:0002009","morphogenesis of an epithelium","132/2471","431/11178",0.306264501160093,1.3854409526376,4.34727979425896,1.73493247873514e-05,0.0147199463747436,0.0129766889731034,"HES1/VEGFA/PODXL/HIF1A/LIF/JAG1/DDR1/SNAI1/VASP/PLXND1/PAX8/EGFR/CDC42/RHOA/MET/FGFR1/MMP14/STK3/GLI3/CCDC39/TRIM71/SUFU/MTHFD1/NODAL/WNT6/WNT7B/LIAS/CLUAP1/NPHP1/MYC/TGFB2/PRKD2/SULF1/ACTB/FLNA/GRB2/PGR/PML/RPS7/NPNT/DVL1/WNT10A/SMAD4/PAFAH1B1/RREB1/SRF/FRS2/IGF1/APLNR/DLC1/HMGA2/RBPJ/GREB1/CLASP1/TRAF3IP1/KRAS/MMP2/SKI/TNF/TMED2/LEF1/TGFB1/ITGB3/CFL1/EPHA2/ENG/SMAD3/LUZP1/NTN1/WNT16/PAX2/PKD1/BRSK2/ARHGAP12/TRIM28/PBX1/PKHD1/TBX4/TBX18/OPHN1/BMP5/TGFBR2/GRSF1/PRKX/VCL/VDR/RAB10/AHI1/MIB1/NKD1/WNT2B/INTU/BCL2/GJA1/IFT52/SDC4/LIN7C/SERPINB5/CD44/SNAI2/NOTCH2/BMP7/RHOC/FOXP1/CRYGS/EDN1/FGFR2/FOLR1/GATA3/KAT2A/GLI2/IL10/SOX9/NRP1/HAND2/HS2ST1/SPRY2/GNA13/NUP50/FERMT2/PDCD10/PLXNB2/KLHL3/KDM2B/PHLDB2/FOXN4/TWIST1/WNT4/GATA4/CASP3/MSN/NGFR",132,"heart",21,2667,"go_bp","morphogenesis of an epithelium___heart"
"GO:0001707","mesoderm formation","26/2471","54/11178",0.481481481481481,2.17806556050182,4.62275179376634,2.07834704433892e-05,0.0147199463747436,0.0129766889731034,"ITGA3/SNAI1/FGFR1/FOXC1/GPI/NODAL/SRF/CRB2/HMGA2/BMPR2/LEF1/ITGB3/SMAD2/EPHA2/SMAD3/KDM6B/POFUT2/PAX2/AHDC1/NF2/GJA1/BMP7/ITGB4/FGFR2/DKK1/WLS",26,"heart",21,2667,"go_bp","mesoderm formation___heart"
"GO:0010591","regulation of lamellipodium assembly","17/2471","29/11178",0.586206896551724,2.65180926331654,4.7446662043722,2.21855018198198e-05,0.0147199463747436,0.0129766889731034,"CDC42/FSCN1/ACTR2/ARPC2/HSP90AA1/RAC1/PLCE1/CFL1/EPHA2/OCLN/ABI2/WASF2/TWF1/DMTN/PIK3CA/TWF2/FRMD7",17,"heart",21,2667,"go_bp","regulation of lamellipodium assembly___heart"
"GO:0008380","RNA splicing","106/2471","334/11178",0.317365269461078,1.43565721652607,4.30613972133327,2.28851457461637e-05,0.0147199463747436,0.0129766889731034,"SLC38A2/CCNL1/SNRNP48/CRIPT/AKAP17A/PTBP2/PTBP1/RBMXL1/CDK13/C1QBP/PRMT1/PPARGC1A/ZCCHC8/CACTIN/SART3/AKAP8L/CWC25/DHX15/REST/TRA2B/WTAP/DDX39A/CASC3/CELF4/TSEN2/RNPS1/RBM22/UPF1/USP22/CWF19L1/INTS15/SNRPD3/RSRC1/RBM28/HNRNPA1L2/ERN1/RBM7/RBM38/TGS1/TSEN34/SMU1/DDX39B/HNRNPUL1/ATXN7L3/UBL5/ZMAT5/U2AF2/RALY/CELF1/HNRNPC/SRSF9/DAZAP1/DDX17/HNRNPU/PABPC1/HNRNPA1/SRSF11/RBPMS/HNRNPR/ISY1/GRSF1/NONO/TTF2/THOC5/LSM3/RBM41/CLK4/PRPF38A/PRPF4/TXNL4A/AQR/DDX47/RBM4B/HSPA1A/RBM47/DDX5/PNN/BRDT/KAT2A/SRSF4/SRSF5/SRSF6/SRSF7/GCFC2/COIL/SCAF11/EFTUD2/RBM39/PQBP1/SRRM1/SNRNP35/PSIP1/DDX42/ZNF638/ARGLU1/SUGP1/RBM42/PAXBP1/AHNAK2/SREK1/HNRNPA3/ZNF326/RBM12B/YTHDC1/HNRNPH1/FRG1",106,"heart",21,2667,"go_bp","RNA splicing___heart"
"GO:0051147","regulation of muscle cell differentiation","46/2471","119/11178",0.38655462184874,1.74864733428782,4.37378630225042,3.03844566078511e-05,0.0147199463747436,0.0129766889731034,"KIT/ZEB1/SIRT1/CDK9/PTBP1/MMP14/TRIM72/NLN/PARP2/ID2/YY1/RCAN1/FGF9/SMAD4/MDM2/SRF/FRS2/IGF1/SOD2/RBM38/LAMC1/BMPR2/NID1/MED28/TGFB1/ENG/FZD7/SIK1/PDCD4/FOXO4/SOX6/TARBP2/SMYD1/G6PD/BDNF/BCL2/NOTCH2/HDAC4/FOXP1/EDN1/FGFR2/KAT2A/DKK1/MYOCD/PI16/FBXO22",46,"heart",21,2667,"go_bp","regulation of muscle cell differentiation___heart"
"GO:1902745","positive regulation of lamellipodium organization","16/2471","27/11178",0.592592592592593,2.68069607446378,4.65777907849903,3.22438532778017e-05,0.0147199463747436,0.0129766889731034,"CDC42/FSCN1/ACTR2/ARPC2/HSP90AA1/RAC1/RREB1/PLCE1/CFL1/OCLN/ABI2/WASF2/PIK3CA/TWF2/CORO1C/FRMD7",16,"heart",21,2667,"go_bp","positive regulation of lamellipodium organization___heart"
"GO:0003007","heart morphogenesis","74/2471","218/11178",0.339449541284404,1.53555927659938,4.25397802324441,3.43155979334127e-05,0.0147199463747436,0.0129766889731034,"HES1/VEGFA/HIF1A/JAG1/GATA6/SNAI1/PLXND1/PTCD2/CDC42/FOXC1/CCDC39/SUFU/LEFTY1/ACTC1/HAS2/NODAL/CLUAP1/EMP2/TGFB2/ID2/DVL1/SMAD4/MDM2/RAC1/SRF/PARVA/S1PR1/APLNR/TAB1/DLC1/TGFBR1/RBPJ/TNNI1/CERT1/BMPR2/TMED2/EGLN1/HEYL/PIM1/TGFB1/SMAD2/ENG/SMAD3/MDM4/WNT16/PDCD4/AXIN2/BMP5/TGFBR2/FHL2/AHI1/MIB1/SAV1/TPM1/IFT52/SNAI2/NOTCH2/BMP7/EDN1/FGFR2/FOLR1/GATA3/RARB/SOX9/NRP1/HAND2/DKK1/SYNPO2L/FOXN4/ARID2/TWIST1/TH/GATA4/SOX4",74,"heart",21,2667,"go_bp","heart morphogenesis___heart"
"GO:0045787","positive regulation of cell cycle","179/4912","281/11178",0.637010676156584,1.44961427892473,6.75828323712008,1.20592738838262e-11,6.67721994947456e-08,5.43428963122736e-08,"CCND1/APP/ANXA1/CCND2/RDX/BUB1/CCNE2/ESPL1/UBE2C/E2F7/CEP120/USP19/RAB11FIP4/RCC2/SFPQ/BCL2L11/MED1/FGFR1/BIRC5/CDC6/DUSP3/PAFAH1B1/PLSCR1/MAP3K7/WEE1/CUL3/SKA1/C6orf89/POC1A/KIF3B/RPS15A/HNRNPU/TPR/BECN1/EPGN/UBXN2B/WNT4/EGFR/ABL1/DTL/ROCK2/ARF6/ATRX/CDC20/FOXG1/FOXA1/IL1A/PPP1R10/RRM2/TGFA/WNT5A/CDC7/CCPG1/DBF4/DYNC1LI1/ANAPC5/CPSF3/DYNLT3/TFDP1/CDC14B/CYP1A1/RHOA/EZH2/BTC/IGF2/RPS6KB1/TGFB2/TMOD3/CDC25A/KIF23/CCNE1/CCND3/PIM1/CDK1/CHEK1/DDX3X/PLRG1/DYRK3/CDC14A/ANKRD17/RACGAP1/ATAD5/LSM11/PAGR1/AKT1/MAP10/NR4A3/BRCA2/PRKCE/TGFB1/LFNG/CDC73/RB1/GPSM2/FEN1/WNK1/RAD21/ECT2/HOXA13/HSPA2/MAD2L1/MEIS2/NKX3-1/OVOL1/LGMN/RRM1/STIL/PKP4/KAT2B/KIF20B/DLGAP5/KIF14/SMC4/SMC2/PLK4/CIT/NCAPH/FBXO5/E2F8/CCDC15/DBF4B/FAM83D/SASS6/CCNY/STXBP4/GEN1/SLF2/SLF1/KNL1/CEP295/CDC42/CDC25B/AURKB/CD28/IL1B/CDC23/BRD4/MTA3/FGF8/MDM2/PLCG2/POLDIP2/PTK6/PBX1/MEPCE/IL10/GIPC1/ADAMTS1/ASNS/DYNC1H1/EIF4G1/RARA/SVIL/TCF3/CUL4A/NCAPD2/EXOC7/NUP62/NUPR1/PAF1/MAD2L1BP/NUDT16/DDX11/RAD23A/HCFC1/MACROH2A1/TAL1/TNF/UBE2B/WIZ/IGF1/TTL/NCAPG2/EIF4EBP1/OR2A4/NR2E1/LRP6/EDN1/PHIP",179,"kidney",38,5241,"go_bp","positive regulation of cell cycle___kidney"
"GO:0007059","chromosome segregation","199/4912","326/11178",0.610429447852761,1.38912466777243,6.31305073624983,2.29697021339614e-10,5.26857475144142e-07,4.28785652708016e-07,"ACTB/BUB1/FLNA/SMC3/CCNE2/ESPL1/UBE2C/HAUS6/SMARCAD1/KLHDC8B/TUBB/LSM14A/KIF18B/RCC2/CHFR/BIRC5/CDC6/CSNK2A1/HSPA1B/PLSCR1/USP9X/CUL3/PUM2/NTMT1/RIOK2/MIS12/NEK7/SKA1/CENPL/SLC25A5/RIOK3/KIF3B/TRAPPC12/CHMP1B/NUP37/UHRF1/PTEN/HNRNPU/TPR/BECN1/CCDC86/EML4/PPP2R2A/ATM/CDC20/KIF11/MLH1/MYBL2/PPP1CC/PPP2R1B/BAZ1B/DYNC1LI1/ANAPC5/PBRM1/NDEL1/PHF13/MZT1/NDE1/MRE11/CIAO2A/RHOA/KIF23/CCNE1/CDK1/DDX3X/TLK1/ACTR2/VPS4A/RACGAP1/HAUS3/CHMP4B/AGO4/SMARCA5/ARID2/MAP10/BRCA1/DPF2/MAPRE1/HSPA1A/KIF22/DUSP1/AKAP8/NSL1/ARL8A/BCL7B/TTK/RB1/CENPF/GPSM2/SIRT1/APC/CTCF/RAD21/BUB1B/CENPE/ECT2/CENPI/MAD2L1/MKI67/STIL/SMARCA2/SMARCB1/TOP1/UVRAG/KAT2B/TRIP13/DLGAP5/KIF14/SMC4/TUBGCP3/SMC2/NCAPH/ANAPC15/FBXO5/PSMC3IP/PHF10/HJURP/PPP2R2D/CENPK/DSN1/FAM83D/KIF18A/NUF2/BRIP1/PSRC1/CCSAP/PRICKLE1/ESCO2/SASS6/ASPM/GEN1/SGO2/ARHGEF10/KIF15/KNL1/TENT4A/HASPIN/FIRRM/BCL7A/CDC42/AURKB/NR3C1/DPF3/CDC23/KNTC1/MAPRE2/CEP97/TLK2/ZWILCH/POLDIP2/KMT5A/SMC1A/KIF2A/C9orf78/DYNC1H1/DRG1/RAN/SMARCA4/SMARCC2/BAG6/BUB3/NCAPD2/EHMT2/NUP62/CHMP2A/BEX4/CHAMP1/MAD2L1BP/MLH3/NCOR1/KPNB1/GOLGA2/MAU2/KLHL22/RPS3/AKAP8L/UBE2I/MAD2L2/TUBG1/CCNB1IP1/PUM1/OIP5/CSNK1D/PPP2R1A/UBE2B/RMDN1/ARL8B/NUP43/TTL/CHMP4C/CDC27/PLK1/NCAPG2/SMARCC1/MAP1S/ARID1A/BOD1/KIFC1/PMF1",199,"kidney",38,5241,"go_bp","chromosome segregation___kidney"
"GO:0090068","positive regulation of cell cycle process","143/4912","221/11178",0.647058823529412,1.47248036022226,6.2810272272819,2.85456461158105e-10,5.26857475144142e-07,4.28785652708016e-07,"CCND1/ANXA1/CCND2/RDX/BUB1/CCNE2/ESPL1/UBE2C/E2F7/CEP120/USP19/RAB11FIP4/RCC2/SFPQ/MED1/FGFR1/BIRC5/CDC6/PLSCR1/WEE1/CUL3/SKA1/POC1A/KIF3B/HNRNPU/TPR/BECN1/EPGN/UBXN2B/WNT4/EGFR/DTL/ROCK2/ARF6/ATRX/CDC20/IL1A/PPP1R10/RRM2/TGFA/WNT5A/CDC7/DBF4/DYNC1LI1/ANAPC5/CPSF3/TFDP1/CDC14B/CYP1A1/RHOA/EZH2/BTC/IGF2/TMOD3/CDC25A/KIF23/CCNE1/CCND3/CDK1/CHEK1/DDX3X/PLRG1/DYRK3/CDC14A/ANKRD17/RACGAP1/ATAD5/LSM11/PAGR1/AKT1/MAP10/PRKCE/TGFB1/CDC73/RB1/GPSM2/FEN1/WNK1/RAD21/ECT2/HOXA13/HSPA2/MAD2L1/RRM1/STIL/PKP4/KAT2B/KIF20B/DLGAP5/KIF14/SMC4/SMC2/PLK4/CIT/NCAPH/FBXO5/E2F8/CCDC15/DBF4B/FAM83D/SASS6/STXBP4/GEN1/SLF2/SLF1/KNL1/CEP295/CDC42/CDC25B/AURKB/CD28/IL1B/CDC23/BRD4/MTA3/FGF8/MDM2/PLCG2/POLDIP2/PBX1/MEPCE/GIPC1/ADAMTS1/DYNC1H1/EIF4G1/SVIL/CUL4A/NCAPD2/EXOC7/NUP62/PAF1/MAD2L1BP/NUDT16/DDX11/MACROH2A1/TNF/UBE2B/WIZ/IGF1/NCAPG2/OR2A4/EDN1/PHIP",143,"kidney",38,5241,"go_bp","positive regulation of cell cycle process___kidney"
"GO:0140014","mitotic nuclear division","144/4912","231/11178",0.623376623376623,1.41858792673125,5.69169655292346,1.03838758918759e-08,1.28487942647601e-05,1.04570569750745e-05,"CDKN1B/BUB1/FLNA/SMC3/ESPL1/UBE2C/KLHDC8B/LSM14A/BMP4/KIF18B/BIRC5/HSPA1B/CUL3/MIS12/SKA1/KIF3B/CHMP1B/CCDC8/UHRF1/HNRNPU/TPR/BECN1/CCDC86/EPGN/UBXN2B/EML4/ATM/CDC20/IL1A/KIF11/MYBL2/PPP1CC/TGFA/BAZ1B/DYNC1LI1/ANAPC5/NDEL1/PHF13/MZT1/NDE1/USP16/CDC14B/RHOA/BTC/IGF2/PIN1/NFIA/KIF23/CDK1/CHEK1/CDC14A/VPS4A/RACGAP1/ANLN/CHMP4B/SMARCA5/MAP10/MAPRE1/HSPA1A/TGFB1/KIF22/DUSP1/AKAP8/NSL1/TTK/RB1/NFIB/CENPF/SIRT1/APC/RAD21/BUB1B/CENPE/EPS8/CENPI/HOXA13/MAD2L1/MKI67/KAT2B/TRIP13/KIF20B/DLGAP5/KIF14/SMC4/SMC2/NCAPH/ANAPC15/FBXO5/PPP2R2D/CENPK/BORA/KIF18A/NUF2/PSRC1/CCSAP/PRICKLE1/GEN1/ARHGEF10/KIF15/KNL1/TENT4A/HASPIN/CDC42/AURKB/CD28/IL1B/CDC23/KNTC1/CEP97/ZWILCH/FGF8/BMP7/POLDIP2/REEP3/KMT5A/SMC1A/KIF2A/DRG1/RAN/BUB3/NCAPD2/NUP62/CHMP2A/REEP4/CHAMP1/MAD2L1BP/KPNB1/GOLGA2/KLHL22/AKAP8L/UBE2I/MAD2L2/TNF/TUBG1/PPP2R1A/RMDN1/IGF1/CHMP4C/PLK1/NCAPG2/EDN1/PHIP/BOD1/KIFC1",144,"kidney",38,5241,"go_bp","mitotic nuclear division___kidney"
"GO:0007346","regulation of mitotic cell cycle","234/4912","406/11178",0.576354679802956,1.31158237191316,5.66218862192653,1.16026677485643e-08,1.28487942647601e-05,1.04570569750745e-05,"CCND1/CDKN1A/CDKN1B/APP/ANXA1/CCND2/RDX/ACTB/BUB1/RAD9A/CCNE2/ESPL1/UBE2C/E2F7/BMP4/RCC2/BCL6/E2F1/FGFR1/CHFR/BIRC5/CDC6/DUSP3/ORC1/PAFAH1B1/WEE1/CUL3/CRLF3/RIOK2/FBXO31/NEK7/SKA1/CCDC8/PTEN/CDK6/ZFP36L1/HNRNPU/TPR/EPGN/ZNF268/YWHAE/EGFR/ABL1/DTL/TP53/ATM/CDC20/CTNNB1/FOXG1/FOXA1/IL1A/PPP1R10/RPA2/RRM2/SDCBP/TGFA/USP5/CDC7/ZMPSTE24/DYNC1LI1/ANAPC5/CPSF3/PBRM1/AVEN/TAOK1/DYNLT3/TFDP1/MRE11/BCL2/CDC14B/CYP1A1/EZH2/BTC/IGF2/RPS6KB1/KLF11/PKD1/PIN1/TMOD3/CDC25A/CCNE1/CCND3/PIM1/CDK1/CHEK1/DDX3X/PLRG1/CDC14A/CTDSPL/ANAPC13/ANKRD17/VPS4A/ANLN/CLSPN/ATAD5/SIK1/PTCH1/TRIM35/LSM11/AKT1/ARID2/WAC/CDKN2A/BRCA1/KLF4/CDK2/INHBA/DPF2/STK33/PDIK1L/BRCA2/TGFB1/DUSP1/CDC73/BTN2A2/BCL7B/TTK/RB1/NEK9/CENPF/ID2/IQGAP1/SIRT1/APC/RAD21/BARD1/BLM/BUB1B/CDKN2D/CENPE/ERCC3/HOXA13/HSPA2/MAD2L1/MEIS2/MKI67/NBN/NKX3-1/OVOL1/LGMN/RBL2/RRM1/STIL/SMARCA2/SMARCB1/TRIP13/KIF20B/DLGAP5/KIF14/ANAPC10/TOPBP1/ANAPC15/APPL1/FBXO5/RFWD3/PHF10/INIP/BORA/DBF4B/NUF2/TICRR/EME1/SASS6/GEN1/JADE1/KNL1/HASPIN/BCL7A/CDC42/CDC25B/AURKB/CD28/FOXC1/FOXM1/IL1B/DPF3/CDC23/KNTC1/BRD4/BID/ZWILCH/MTA3/FBXW7/FGF8/BMP7/MDM2/POLDIP2/RNASEH2B/PBX1/MEPCE/IL10/RBX1/BTG3/CTDSP2/ADAMTS1/ASNS/EIF4G1/FOXO4/RPA3/SMARCA4/SMARCC2/TCF3/CUL4A/BUB3/MDC1/NUP62/STK35/PIM3/MAD2L1BP/CTC1/KLHL22/SDE2/PPP2CA/TP73/CKS1B/TAL1/MAD2L2/TNF/TFAP4/PSME3/IGF1/TTL/CHMP4C/INTS13/MRNIP/CDC27/PLK1/ATF2/CKS2/EIF4EBP1/SMARCC1/EDN1/ARID1A/PHIP",234,"kidney",38,5241,"go_bp","regulation of mitotic cell cycle___kidney"
"GO:0000819","sister chromatid segregation","122/4912","192/11178",0.635416666666667,1.44598686889251,5.51886153893966,2.8235443059581e-08,2.60566080368167e-05,2.12063038136958e-05,"ACTB/BUB1/FLNA/SMC3/ESPL1/UBE2C/LSM14A/KIF18B/CHFR/BIRC5/CDC6/HSPA1B/CUL3/RIOK2/MIS12/SKA1/KIF3B/CHMP1B/UHRF1/HNRNPU/TPR/BECN1/EML4/ATM/CDC20/KIF11/MYBL2/PPP1CC/BAZ1B/DYNC1LI1/ANAPC5/PBRM1/PHF13/MZT1/RHOA/KIF23/CDK1/VPS4A/RACGAP1/CHMP4B/SMARCA5/ARID2/MAP10/DPF2/MAPRE1/HSPA1A/KIF22/DUSP1/AKAP8/NSL1/BCL7B/TTK/RB1/CENPF/SIRT1/APC/RAD21/BUB1B/CENPE/CENPI/MAD2L1/SMARCA2/SMARCB1/KAT2B/TRIP13/DLGAP5/KIF14/SMC4/SMC2/NCAPH/ANAPC15/FBXO5/PHF10/CENPK/KIF18A/NUF2/PSRC1/CCSAP/PRICKLE1/GEN1/ARHGEF10/KIF15/KNL1/TENT4A/HASPIN/BCL7A/AURKB/DPF3/CDC23/KNTC1/CEP97/ZWILCH/POLDIP2/KMT5A/SMC1A/KIF2A/DRG1/RAN/SMARCA4/SMARCC2/BUB3/NCAPD2/NUP62/CHMP2A/CHAMP1/MAD2L1BP/KPNB1/GOLGA2/KLHL22/AKAP8L/MAD2L2/TUBG1/PPP2R1A/RMDN1/CHMP4C/CDC27/PLK1/NCAPG2/SMARCC1/ARID1A/BOD1/KIFC1",122,"kidney",38,5241,"go_bp","sister chromatid segregation___kidney"
"GO:0000070","mitotic sister chromatid segregation","104/4912","159/11178",0.654088050314465,1.4884764304591,5.49246999714808,3.30450036983669e-08,2.61385979254082e-05,2.12730317041667e-05,"BUB1/FLNA/SMC3/ESPL1/UBE2C/LSM14A/KIF18B/BIRC5/HSPA1B/CUL3/MIS12/SKA1/KIF3B/CHMP1B/UHRF1/HNRNPU/TPR/BECN1/EML4/ATM/CDC20/KIF11/MYBL2/PPP1CC/BAZ1B/DYNC1LI1/ANAPC5/PHF13/MZT1/RHOA/KIF23/CDK1/VPS4A/RACGAP1/CHMP4B/SMARCA5/MAP10/MAPRE1/HSPA1A/KIF22/DUSP1/AKAP8/NSL1/TTK/RB1/CENPF/SIRT1/APC/RAD21/BUB1B/CENPE/CENPI/MAD2L1/KAT2B/TRIP13/DLGAP5/KIF14/SMC4/SMC2/NCAPH/ANAPC15/FBXO5/CENPK/KIF18A/NUF2/PSRC1/CCSAP/PRICKLE1/GEN1/ARHGEF10/KIF15/KNL1/TENT4A/HASPIN/AURKB/CDC23/KNTC1/CEP97/ZWILCH/POLDIP2/KMT5A/SMC1A/KIF2A/DRG1/RAN/BUB3/NCAPD2/NUP62/CHMP2A/CHAMP1/MAD2L1BP/KPNB1/GOLGA2/KLHL22/AKAP8L/MAD2L2/TUBG1/PPP2R1A/RMDN1/CHMP4C/PLK1/NCAPG2/BOD1/KIFC1",104,"kidney",38,5241,"go_bp","mitotic sister chromatid segregation___kidney"
"GO:0098813","nuclear chromosome segregation","149/4912","245/11178",0.608163265306122,1.3839676261384,5.38027638766283,5.97195163636336e-08,4.13333702631799e-05,3.36393749411468e-05,"ACTB/BUB1/FLNA/SMC3/CCNE2/ESPL1/UBE2C/KLHDC8B/LSM14A/KIF18B/RCC2/CHFR/BIRC5/CDC6/HSPA1B/CUL3/RIOK2/MIS12/SKA1/KIF3B/TRAPPC12/CHMP1B/UHRF1/PTEN/HNRNPU/TPR/BECN1/EML4/ATM/CDC20/KIF11/MLH1/MYBL2/PPP1CC/BAZ1B/DYNC1LI1/ANAPC5/PBRM1/PHF13/MZT1/MRE11/RHOA/KIF23/CCNE1/CDK1/ACTR2/VPS4A/RACGAP1/CHMP4B/AGO4/SMARCA5/ARID2/MAP10/DPF2/MAPRE1/HSPA1A/KIF22/DUSP1/AKAP8/NSL1/BCL7B/TTK/RB1/CENPF/SIRT1/APC/RAD21/BUB1B/CENPE/ECT2/CENPI/MAD2L1/SMARCA2/SMARCB1/KAT2B/TRIP13/DLGAP5/KIF14/SMC4/SMC2/NCAPH/ANAPC15/FBXO5/PSMC3IP/PHF10/CENPK/DSN1/FAM83D/KIF18A/NUF2/BRIP1/PSRC1/CCSAP/PRICKLE1/ASPM/GEN1/ARHGEF10/KIF15/KNL1/TENT4A/HASPIN/BCL7A/CDC42/AURKB/DPF3/CDC23/KNTC1/CEP97/ZWILCH/POLDIP2/KMT5A/SMC1A/KIF2A/C9orf78/DYNC1H1/DRG1/RAN/SMARCA4/SMARCC2/BAG6/BUB3/NCAPD2/EHMT2/NUP62/CHMP2A/CHAMP1/MAD2L1BP/MLH3/KPNB1/GOLGA2/KLHL22/AKAP8L/MAD2L2/TUBG1/CCNB1IP1/PPP2R1A/UBE2B/RMDN1/TTL/CHMP4C/CDC27/PLK1/NCAPG2/SMARCC1/MAP1S/ARID1A/BOD1/KIFC1/PMF1",149,"kidney",38,5241,"go_bp","nuclear chromosome segregation___kidney"
"GO:1902893","regulation of miRNA transcription","54/4912","72/11178",0.75,1.70673859934853,5.32651107516174,7.85081882397669e-08,4.82999820315099e-05,3.93091875853149e-05,"MYC/NOTCH2/APP/BMP4/ETS1/SREBF1/NCOR2/NFATC3/SOX9/PPARD/SMAD1/EGFR/JUN/HIF1A/TP53/FOXA1/VEGFA/MYB/TGFB2/STAT3/SMAD3/SRF/SPI1/FGF2/APLN/PPARA/KLF4/GATA3/PAX6/TGFB1/FOS/IL6/SMAD4/NFIB/ESR1/WT1/PPARG/EGR1/POU2F1/MRTFB/BMPR1A/NR3C1/SMAD6/MYOCD/IL10/FOXO3/RARA/SMARCA4/NR1H2/YY1/GNL3/NCOR1/TNF/AR",54,"kidney",38,5241,"go_bp","regulation of miRNA transcription___kidney"
